,Title,Price,Rating,Review Count,Availability,Brand,Model Name,Screen Size,Color,Hard Disk Size,CPU Model,Ram Memory Installed Size,Unnamed: 12,Memory Storage Capacity,Display Resolution Maximum,Operating System,Special Feature,CPU Speed,Graphics Card Description,Graphics Coprocessor,Resolution,Aspect Ratio,pricePerRam,priceperharddrive,LogPrice
484,"HP 2023 17 Laptop, 17.3 Inch FHD Anti-Glare Display, 13th Gen Intel 10-Core i5-1335U(Beat i7-1255U), 16GB RAM, 1TB SSD, Intel Iris Xe Graphics, Backlit Keyboard, Windows 11 Home, Silver",701,4.4,0.0010861694424330196,out of stock,HP,HP Laptop,17.3,Silver,1024,Core i5,16,,,,,,,,,,,43.8125,0.6845703125,6.553933404025811
485,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core N4120, 16GB RAM, 128GB Storage(64GB eMMC+64GB Ghost Manta SD), 1 Year Office 365, Webcam, HDMI, WiFi, USB-A&C, Win 11 S",299,4.0,0.0055143987077368685,out of stock,HP,HP,14.0,Snowflake White,64,Celeron N,16,,,,,,,,,,,18.6875,4.671875,5.703782474656201
486,"Laptop Computer, 8GB RAM, 256GB SSD, 15.6 Inch Laptops, Quad Core Celeron Processor, Mini HDMI, Webcam, 2.4G/5G WiFi, Type-C, 8 Hrs Long Battery Life, 512GB TF Card Expansion",199,4.3,0.0008912159527655545,out of stock,PKHOZ,PKHOZ-M15PRO,15.6,Black,256,Celeron,8,,,,,,,,,,,24.875,0.77734375,5.298317366548036
487,"HP 14 Ultra Light Laptop for Students, Quad-Core Intel N4120, 8GB RAM, 192GB Storage(64GB eMMC+128GB SD Card), with 1 Year Office 365 Included, WiFi, Webcam, HDMI, USB-C, Win 11",229,4.3,0.0003342059822870829,In Stock,HP,HP,14.0,Snowflake White,64,Intel Mobile CPU,16,,,,,,,,,,,14.3125,3.578125,5.438079308923196
488,"2025 Gaming Laptop, Laptop with AMD Ryzen 9 6900HX (8C/16T, Up to 4.9GHz), 16GB DDR5 512GB NVMe SSD Windows 11 Laptop Computer, 16-inch FHD Display, WiFi 6, 53Wh Battery, Backlit KB",1899,4.0,0.00303570433910767,out of stock,KAIGERR,RX16,16.0,Upgrades Gray,512,Ryzen 9,16,,,,,,,,,,,118.6875,3.708984375,7.549609165154532
489,"jumper 16 inch Convertible Laptop, 2 in 1 Laptop Computer with FHD 360 Degree Touchscreen, 4GB RAM 128GB Storage, Celeron N5095, Backlit Keyboard, Fingerprint Reader, 1 Year Office 365, 53.2WH",9,4.8,0.003759817300729683,out of stock,jumper,J1,16.0,Dark Sky Grey,128,Celeron,4,,,,,,,,,,,2.25,0.0703125,2.302585092994046
490,"SAMSUNG 15.6” Galaxy Book3 Laptop PC Computer, 13th Gen Intel Core i7-1355U Processor / 16 GB / 512GB, Thin and Light, FHD Screen, Fingerprint Reader, HD Webcam, 2023 Model, NP750XFG-KB2US, Silver",626,4.2,0.006127109675263188,out of stock,SAMSUNG,Galaxy Book3,15.6,Silver,512,Core i7,16,,,,,,,,,,,39.125,1.22265625,6.440946540632921
491,"Laptop 14"" 8GB+256GB SSD Celeron N5095 Up to 2.9 GHz Win 11 Laptop Support 512GB TF 1TB SSD Expand Notebook Support 5G WiFi丨BT 4.2丨Cooling Fan丨1920*1200丨Mouse and Keyboard Protector-Pink",279,4.5,0.002116637887818192,out of stock,NOTODD,No,14.0,Pink,256,Celeron,8,,,,,,,,,,,34.875,1.08984375,5.634789603169249
492,"2020 Apple MacBook Air Laptop: Apple M1 Chip, 13” Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Gold",489,4.8,0.5849718709964908,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Apple,MacBook Air,13.3,Gold,256,Unknown,8,,,,,,,,,,,61.125,1.91015625,6.194405391104672
493,"2025 Gaming Laptop with AMD Ryzen 7 5700U Processor(8C/16T, Up to 4.3GHz), 16.1“ FHD Display Laptop Computer with Backlit Keyboard, 16GB RAM 512GB NVMe SSD, WiFi 6, HDMI, USB3.2, Type-C, 53Wh Battery",1699,5.0,0.0001114019940956943,In Stock,AOC,AX16 Pro,16.09,Gray,512,AMD Ryzen 7,16,,,,,,,,,,,106.1875,3.318359375,7.438383530044307
494,"HP ProBook 450 G10 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSD - Pike Silver Plastic",789,4.2,0.0003063554837631593,out of stock,HP,ProBook 450 G10,15.6,Pike Silver Plastic,512,Core i7,16,,,,,,,,,,,49.3125,1.541015625,6.672032945461067
495,"Acer Aspire 3 Touchscreen 15.6"" FHD Laptop 2023 AMD Ryzen 5 7520U Quad-Core Processor, 16GB LPDDR5 512GB SSD, WiFi 6, Bluetooth 5.2, HD Webcam, HDMI, Silver, Windows 11, GM Accessory",299,4.2,0.001308973430624408,out of stock,Acer,Acer,15.6,Silver,512,Ryzen 5,16,,,,,,,,,,,18.6875,0.583984375,5.703782474656201
496,"Windows 11 Slim Student Laptop: 15.6"" Full HD | 512GB SSD | 12GB DDR4 RAM | Intel Jasper Lake N5095 | Numeric Keypad | Wi-Fi 6 | AMD Radeon Graphics | Business and Fun (2024)",199,3.9,0.0002506544867153122,In Stock,Maxsignage,NJP1561-2,15.6,Space Gray,512,Celeron N,12,,,,,,,,,,,16.583333333333332,0.388671875,5.298317366548036
497,"Lenovo Legion Pro 7i Gen 9 Gaming Laptop, Intel Core i9-14900HX, GeForce RTX 4090, 16"" IPS 240Hz Display (2560 x 1600), 64GB DDR5 RAM, 4TB SSD, Per-Key RGB Backlit KB, Windows 11 Home -Eclipse Black",1179,4.3,0.0008912159527655545,out of stock,Lenovo,Legion Pro 7i Gen 9 Intel,16.0,Eclipse Black,4096,Core i9,64,,,,,,,,,,,18.421875,0.287841796875,7.07326971745971
498,"HP OMEN Gaming Laptop, AMD Ryzen 7 8845HS, 64 GB DDR5 Ram, 4 TB PCle SSD, 17.3"" QHD (2560x1440), Nvidia GeForce RTX 4070, W11 Home",599,5.0,0.0008912159527655545,out of stock,HP,HP OMEN,17.3,Black,4096,AMD Ryzen 7,64,,,,,,,,,,,9.359375,0.146240234375,6.396929655216146
499,"Inspiron 15 3530 Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1355U, 32GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Black",705,3.8,0.0018102824040550326,out of stock,Dell,nspiron 15 3530,15.6,Black,1024,Core i7 Family,32,,,,,,,,,,,22.03125,0.6884765625,6.559615237493242
500,"HP 15.6"" Business Laptop, Intel Core i5-1235U, 16GB RAM, 1TB SSD, Windows 11 Pro, W/Extra GaN Charger",569,4.1,0.0071854286191722835,out of stock,HP,HP-15,15.6,Silver,1024,Core i5-1235U,16,,,,,,,,,,,35.5625,0.5556640625,6.345636360828596
501,"HP 14"" 2-in-1 FHD Touchscreen Chromebook Plus Laptop, Intel i3-N305, 8GB LPDDR5, 416GB Storage(256GB SSD+160GB Docking Station), UHD Graphics, FHD Camera, Fast Charge, Wi-Fi 6E, Chrome OS, Silver",599,4.5,0.07246699715924915,out of stock,HP,HP Chromebook 14,14.0,Silver,256,Core i3,8,,,,,,,,,,,74.875,2.33984375,6.396929655216146
502,GIGABYTE - G6 (2024) Gaming Laptop - 165Hz 1920x1200 WUXGA - NVIDIA GeForce RTX 4060 - Intel i7-13620H - 1TB SSD with 16GB DDR5 RAM - Windows 11 Home (G6 KF-H3US854KH),35,3.7,0.0023394418760095807,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,GIGABYTE,G6 KF-H3US854KH,16.0,Black,1024,Core i7,16,,,,,,,,,,,2.1875,0.0341796875,3.58351893845611
503,"Acer Swift Go 16"" Touch AI Ready 16:10 2024 Laptop, Intel EVO Core Ultra 9-185H(Beats i9-12900HK), Intel ARC Graphics, Thunderbolt 4, QHD Webcam, Wi-Fi 7, win11, w/HDMI (32GB RAM | 1TB SSD)",889,4.0,0.00019495348966746504,out of stock,Acer,Acer Swift Go,16.0,Black,1024,Core i9,32,,,,,,,,,,,27.78125,0.8681640625,6.7912214627261855
504,"HP 15.6 inch Laptop, Intel i5 Processor Up to 4.4 GHz, 64GB RAM, 2TB SSD, HD Touch Screen, Intel Iris Xe Graphics, Windows 11 Home, Webcam, Wi-Fi, Bluetooth, Natural Silver, Alpacatec Accessory",599,4.2,0.00044560797638277725,out of stock,HP,HP Laptop 15.6,15.6,Natural Silver,2048,Core i5-1235U,64,,,,,,,,,,,9.359375,0.29248046875,6.396929655216146
505,"MSI Creator A16 AI+ (2024) 16” QHD+ 240Hz Laptop: AMD Ryzen AI 9-365, NVIDIA RTX 4060, 32GB LPDDR5x, 1TB NVMe SSD, WiFi 7, Win 11 Home: Lunar Gray A3HVFG-038US",1599,4.1,0.002980003342059823,In Stock,MSI,Creator A16 AI+ A3HVFG-038US,16.0,Gray,1024,Ryzen 9,32,,,,,,,,,,,49.96875,1.5615234375,7.3777589082278725
506,"[2021 Version]ASUS Vivobook Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01",224,4.2,0.23511390853896283,In Stock,ASUS,ASUS L210,11.6,Black,64,Celeron N4020,4,,,,,,,,,,,56.0,3.5,5.41610040220442
507,"Morostron Laptop 16-inch 8GB DDR 256GB SSD Portable Laptop,Expandable to 1TB Pentium Quad-core CPU up to2.6 GHz 9000mAh Battery Mini HDMI Interface USB3.0 Interface Dual-Band WiFi Webcam Slim laptops",449,5.0,0.0008912159527655545,out of stock,Morostron,LeadBook T15,16.0,Gray,256,Celeron,8,,,,,,,,,,,56.125,1.75390625,6.1092475827643655
508,"Win11 Laptop, 8GB RAM/256GB SSD, 14.1 inch 1920 x 1080 IPS Display, Intel N5095 Quad Core Processor Notebook Computer, Support 2.4G/5G Hz WiFi, BT",219,5.0,0.0001114019940956943,In Stock,ITAMRYO,R14,14.1,Black,256,Celeron,8,,,,,,,,,,,27.375,0.85546875,5.393627546352362
509,"2019 Apple MacBook Pro (16-inch, 16GB RAM, 1TB Storage, 2.3GHz Intel Core i9) - Space Gray",489,4.6,0.13788781819194562,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Apple,MacBook Pro,16.0,Space Gray,1024,Core i9 7960X,16,,,,,,,,,,,30.5625,0.4775390625,6.194405391104672
510,"Laptop, 32GB RAM and 1TB SSD, Core i5-1035G4 Laptop Computer, BaseBook Pro for Professionals, 16:10 1920x1080 sRGB, Ample Storage for Images and Videos, LAN Port, Fingerprint",799,3.2,0.002088787389294268,out of stock,BHWW,BaseBook Pro-Gray,16.1,Gray,1024,Core i5-1035G4,32,,,,,,,,,,,24.96875,0.7802734375,6.684611727667927
512,"Apple 2024 MacBook Pro Laptop with M4, 10‑core CPU, 10‑core GPU: Built for Apple Intelligence, 14.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 512GB SSD Storage; Space Black - Z1DS0005P",65,5.0,5.5700997047847156e-05,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Apple,MacBook Pro,14.2,Blue,868,Apple M4,24,,,,,,,,,,,2.7083333333333335,0.0748847926267281,4.189654742026425
513,"Gaming Laptop,Laptop,Windows 11 Pro,16GB RAM 512GB SSD(With TBW) ,N100 CPU(Up to 3.4GHz,12th),16""FHD,Aluminum Body,With WiFi/BT,Backlit Keyboard,Support Type C Charging,For Gaming,Business,SpaceGray",276,3.6,0.000529159471954548,In Stock,Z ZOLWAYTAC,N160MU2-AN,16.0,SpaceGray,512,Intel N100,16,,,,,,,,,,,17.25,0.5390625,5.6240175061873385
514,"HP New 14"" HD Ultral Light Thin Laptop, Quad-Core Intel Celeron Processor, 16GB RAM, 628GB (128GB eMMC+ 500GB Ext), Wi-Fi, Upto 11 Hours, Windows 11 S + 1 Year Office 365+HubxcelAccessory, Black",339,5.0,0.0008912159527655545,In Stock,HP,Newest HP 14 Inch Laptop,14.0,Black,64,Celeron N,16,,,,,,,,,,,21.1875,5.296875,5.8289456176102075
515,"HP 15.6"" Touchscreen Laptop 15 INCH HD Student Laptops, 12th Gen Intel 10 Cores i3 Processor (>i5-1035G1), 16GB RAM,1TB NVMe SSD, HDMI, WiFi, Type-C, Fast Charge, Windows 11, w/BWE Accessories",449,4.3,0.0008912159527655545,out of stock,HP,HP,15.6,Silver,1024,Intel Core i3,16,,,,,,,,,,,28.0625,0.4384765625,6.1092475827643655
516,"HP New 14"" HD Ultral Light Thin Laptop, Quad-Core Intel Celeron Processor, 4GB RAM, 128GB (64GB eMMC+ 64GB Card), Wi-Fi, Upto 11 Hours, Windows 11 S + 1 Year Office 365+HubxcelAccessory, Pink",269,4.3,0.0008912159527655545,In Stock,HP,Newest HP 14 Inch Laptop,14.0,Pink,64,Celeron N,4,,,,,,,,,,,67.25,4.203125,5.598421958998375
517,"acer Spin 311-2H 11.6"" 2-in-1 Touchscreen Chromebook (Intel 4-Core Celeron N4000, 64GB eMMC, 4GB RAM, Stylus, Webcam, IPS) Flip Convertible Home & Education Laptop, IST Computers Pen, Chrome OS",229,4.2,0.015289923689634043,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,acer,Spin 311 2H,11.6,Pure Silver,64,MediaTek MT8183,4,,,,,,,,,,,57.25,3.578125,5.438079308923196
518,"2025 Latest 15.6'' Windows 11 Laptop Computer, 512GB SSD 32GB Dual-Channel RAM, Intel Quad-Core Processor(2.0-2.9GHz), 1080P IPS FHD, Backlit Keyboard, Webcam, HDMI, WiFi, Bluetooth, TF Card",299,4.3,2.785049852392357e-05,In Stock,VAIZMOYE,B02,15.6,Silver,512,Mobile Intel Celeron Processor,32,,,,,,,,,,,9.34375,0.583984375,5.703782474656201
519,"Lenovo ThinkPad T480 14 HD Laptop - Intel Core i5-8350U, 16GB RAM, 256GB SSD, Webcam, Windows 10 Pro (Renewed)",394,3.9,0.014593661226535954,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Lenovo,Thinkpad T480,14.0,Black,256,Core i5,16,,,,,,,,,,,24.625,1.5390625,5.978885764901122
520,"ACEMAGIC 2025 Laptop,17.3-Inch FHD Display Laptop Computer with Quad Core-12th Alder Lake N97(Up to 3.6GHz), 16GB RAM 512GB ROM Gaming Laptop Computer, 6000Mah Battery,Silver",1499,4.5,0.0003342059822870829,out of stock,ACEMAGIC,AX17,17.3,Sliver,512,Intel Mobile CPU,16,,,,,,,,,,,93.6875,2.927734375,7.313220387090301
521,"15 15.6"" FHD 1920 X 1080 Display Laptop Computer for College Students Business, 8GB LPDDR4 RAM 256GB SSD, Dual-Core Intel Celeron, Numeric Keypad, Windows 11 Pro, Slim Portable, Gray",299,4.0,0.00041775747785885366,In Stock,Gina Joyfurno,Gina Joyfurno 15 Laptop,15.6,Gray,256,Celeron N,8,,,,,,,,,,,37.375,1.16796875,5.703782474656201
522,"14"" FHD Lightweight Laptop, Intel Celeron N3350 Laptop Computer, 6GB LPDDR4 RAM 192GB(64GB eMMC/128GB SSD), WI-FI 5, BT5.0, HD Camera, Windows 10 Laptop Computer for Home & Study",219,4.1,0.0006684119645741658,out of stock,BLUEING,BLNB147A,14.1,Gray,192,Celeron N3350,6,,,,,,,,,,,36.5,1.140625,5.393627546352362
523,"HP Flagship 14"" Laptop with 1 Year Office 365 | 16GB RAM | 1.22TB Storage(64GB eMMC & 160GB Docking Station & 1TB Cloud Storage) | Intel 4-Core Processor| Webcam | Wi-Fi | Windows 11 | Pink",399,4.4,0.007742438589650755,In Stock,HP,HP Stream,14.0,Pink,64,Celeron N,16,,,,,,,,,,,24.9375,6.234375,5.991464547107982
524,"NIMO Laptop Computer 15.6 inch FHD Display, 16GB RAM 1TB SSD，FHD IPS Display WiFi 11 Backlit Keyboard Fingerprint, Laptop Computer for Work Study Entertainment",329,4.0,0.00047345847490670083,out of stock,NIMO,16GB RAM|1TB SSD,15.6,Royal Blue,1024,Pentium,16,,,,,,,,,,,20.5625,0.3212890625,5.799092654460526
525,"HP 15.6"" Touchscreen Laptop | 12th Gen Intel i5-1235U (Beats i7-8700) | 32GB RAM | 2TB SSD | Iris Xe Graphics | Win 11 Pro | Fast Charge | Silver | W/Mouse (32GB RAM | 2TB PCIe SSD)",599,5.0,0.0008912159527655545,out of stock,HP,HP,15.6,Silver,2048,Core i5-1235U,32,,,,,,,,,,,18.71875,0.29248046875,6.396929655216146
526,"Lenovo ThinkPad T14 Gen 5 AI Business Laptop 14.0"" IPS FHD+ (Intel Core Ultra 7 155U(>i7-13700H), 32GB DDR5, 1TB SSD, Copilot, Backlit KB, Fingerprint, 2 Thunderbolt 4, 5MP Webcam, DKZ Hub, Win11P)",1119,3.5,2.785049852392357e-05,out of stock,Lenovo,T14 Gen 5,14.0,Blue,1024,Core i7,32,,,,,,,,,,,34.96875,1.0927734375,7.02108396428914
527,"HP Pavilion 15.6"" FHD Laptop, Intel i3-N305, 32GB RAM, 1.16TB Storage(1TB SSD+160GB Docking Station Set), Intel UHD Graphics, Fingerprint Reader, Num Pad, Webcam, Wi-Fi 6, Silver, Windows 11",599,4.4,0.008995711023227316,out of stock,HP,HP Pavilion,15.6,Silver,1024,Core i3,32,,,,,,,,,,,18.71875,0.5849609375,6.396929655216146
528,"MSI Stealth GS77 Gaming Laptop: Intel Core i7-12700H GeForce RTX 3060, 17.3"" FHD, 144Hz, 16GB DDR5, 1TB NVMe SSD, USB-Type C, Thunderbolt 4, CNC Aluminum, Win 11 Home: Core Black 12UE-046",1289,3.9,0.00044560797638277725,out of stock,MSI,Stealth GS77 12UE-046,17.3,Core Black,1024,Core i7,16,,,,,,,,,,,80.5625,1.2587890625,7.162397497355718
529,"HP Pavilion Aero 13.3 inch Laptop, WUXGA Display, AMD Ryzen 5 8640U, 16 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, Copilot Key, 13-bg0010nr (2024)",699,4.2,0.00013925249261961787,out of stock,HP,HP Pavilion Aero 13.3 inch Laptop PC 13-bg0010nr,13.0,Silver,512,Ryzen 5,16,,,,,,,,,,,43.6875,1.365234375,6.551080335043404
530,"Lenovo ThinkPad E16 Gen 2 AI Powered Laptop 16.0"" Touchscreen IPS WUXGA (Intel Ultra 5-125U, 16GB DDR5, 1TB PCIe SSD, Backlit KYB, Fingerprint, Thunderbolt 4, Win 11 Pro) w/DKZ USB Port Expander",859,4.6,0.002172338884866039,out of stock,Lenovo,ThinkPad E16 Gen 2,16.0,Black,1024,Core i5,16,,,,,,,,,,,53.6875,0.8388671875,6.756932389247553
531,"HP Pavilion Business Laptop (2024), 15.6“ FHD Display,with Free Lifetime Office 2021, Intel i7-1255U (10-core, up to 4.7Ghz),16GB, 1TB SSD, Intel Iris Xe Graphics, Windows 11 Pro, Silver",679,3.8,0.002980003342059823,out of stock,HP,15-DY5073DX,15.6,Silver,2048,Core i7 Family,16,,,,,,,,,,,42.4375,0.33154296875,6.522092798170152
532,"Dell Latitude 5530 Laptop (2022) | 15.6"" 1920x1080 FHD | Core i7-1265U - 512GB SSD Hard Drive - 16GB RAM | 10 cores @ 4.8 GHz Win 11 Pro Black (Renewed)",839,5.0,2.785049852392357e-05,out of stock,Dell,Latitude 5530 Laptop,15.6,Black,512,Core i7,16,,,,,,,,,,,52.4375,1.638671875,6.733401891837359
533,"Microsoft Surface Pro 9 (2022), 13"" 2-in-1 Tablet & Laptop, Thin & Lightweight, Intel 12th Gen i7 Fast Processor for Multi-Tasking, 16GB RAM, 256GB Storage with Windows 11, Sapphire Microsoft Copilot",1199,4.5,0.02871386397816521,out of stock,Microsoft,Surface Pro,13.0,Sapphire,256,i7-2640M,16,,,,,,,,,,,74.9375,4.68359375,7.090076835776092
534,"Lenovo IdeaPad Slim 3i - 2024 - Lightweight Laptop - Rapid Charge Boost - 14"" FHD IPS Display - 16GB Memory - 512GB SSD Storage - Intel® Core™ i7-13620H - Windows 11 HomeArctic Grey",640,4.2,0.0015596279173397203,In Stock,Lenovo,IdeaPad Slim 3i,14.0,Arctic Grey,512,Core i7,16,,,,,,,,,,,40.0,1.25,6.46302945692067
535,"Lenovo ThinkBook 15 Gen 4 15.6"" FHD (12th Gen Intel 10-Core i7-1255U, 16GB RAM, 1TB PCIe SSD, Narrow Bezel IPS) Business Laptop, Backlit Keyboard, Fingerprint, IST SD Card, Win 11 Pro, Grey",449,3.6,0.00019495348966746504,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Lenovo,1920 X 1080 Pixels,15.6,Grey,1024,Core i7,16,,,,,,,,,,,28.0625,0.4384765625,6.1092475827643655
536,"Dell Business Inspiron 3520 15.6"" Laptop, Intel Core i7-1255U Processor, 64GB RAM, 2TB SSD, Webcam, HDMI, SD-Card Slot, Wi-Fi 6, Windows 11 Pro, Black",516,3.8,0.001197571436528714,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,Dell,Inspiron,15.6,Black,2048,Core i7,64,,,,,,,,,,,8.0625,0.251953125,6.248042874508429
537,"HP ProBook 455 G10 Laptop (15.6"" FHD Anti-Glare, AMD Ryzen 7 7730U (> Intel i7-1255U), 32GB RAM, 1TB SSD) for Business, Enterprise, Backlit, Fingerprint, Webcam, Ethernet, Win 11 Pro w/ AI Copilot",809,4.0,0.0002506544867153122,out of stock,ist computers,ProBook 455 G10,15.6,Silver,1024,Ryzen 7,32,,,,,,,,,,,25.28125,0.7900390625,6.697034247666484
538,"Laptop Gaming,Gaming Laptop,16GB RAM 512GB SSD,N100(Up to 3.4Ghz,12th ),Aluminum Body,15.6""FHD Display,Support WiFi,Bluetooth,Backlit Keyboard,Support Type C Charging,Win 11 Pro,For Business,Spacegray",255,4.2,0.0005570099704784716,In Stock,Z ZOLWAYTAC,N156MU3-AN,15.6,SpaceGray,512,Intel N100,16,,,,,,,,,,,15.9375,0.498046875,5.545177444479562
539,"Lenovo Legion 5i Gaming Laptop, Intel 24-Core i9-14900HX, 16"" WQXGA (2560 x 1600) 165Hz IPS Display, NVIDIA GeForce RTX 4060 8GB DDR6, 32GB DDR5 1TB SSD, Windows 11 Home",449,5.0,0.0008912159527655545,out of stock,Lenovo,Legion 5i,16.0,Black,1024,Intel Core i9,32,,,,,,,,,,,14.03125,0.4384765625,6.1092475827643655
540,"15.6 inch Laptops, 8gb RAM Laptop Computer with 256GB SSD, Gaming Laptop N4000, notebook Computers Laptop Full HD 1920X1080 Display WiFi5 Mini-HDMI 180 Angle Opening lap top For Student Business Work",229,4.2,0.0005570099704784716,In Stock,DUNHOO,ECOBOOK,15.6,Silver,256,Celeron N4000,8,,,,,,,,,,,28.625,0.89453125,5.438079308923196
541,"Dell Latitude 3550 Laptop Computer for Business and Work, 13th Gen Intel 10-Core i5-1335U (Beat i7-1255U), 16GB DDR5 RAM, 512GB PCIe SSD, 15.6"" FHD, WiFi 6E, Bluetooth 5.3, USB4 Type-C, Windows 11 Pro",839,4.6,0.0010026179468612488,out of stock,Dell,Latitude,15.6,Black,512,Intel Core i5,16,,,,,,,,,,,52.4375,1.638671875,6.733401891837359
542,"HP 2022 17.3'' HD+ Touchscreen Laptop Business Computer, AMD Ryzen 5 5500U Hexa-Core (up to 4.0GHz), 16GB RAM, 1TB SSD, HDMI, Bluetooth 5, Webcam, Windows 11 w/ 3in1 Accessories, Silver",569,4.4,0.0018659834011028797,out of stock,HP,HP 17.3-inch Touchscreen Laptop,17.3,Silver,1024,AMD Ryzen 5 5500U,16,,,,,,,,,,,35.5625,0.5556640625,6.345636360828596
543,"Lenovo ThinkBook 16 G6 16"" FHD+ Laptop Computer, 13th Gen Intel 14-Core i7-13700H, 64GB DDR5 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, Backlight Keyboard, Fingerprint Reader, Windows 11 Pro, Tilsiy",1091,4.2,0.001253272433576561,In Stock,Lenovo,ThinkBook,16.0,Arctic Grey,1024,Intel Core i7,64,,,,,,,,,,,17.046875,1.0654296875,6.9957661563048505
544,"Lenovo Flex 5i 14"" Touchscreen 2-in-1 Laptop | Intel Core i5-1235U Processor | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | Backlit | Fingerprint | Windows 11 S | Bundle with Grey Bag",199,3.6,0.0001114019940956943,out of stock,Lenovo,Lenovo Ideapad,14.0,Grey,512,Core i5,8,,,,,,,,,,,24.875,0.388671875,5.298317366548036
545,"HP Envy X360 16"" AI Convertible 2-in-1 Laptop, FHD+ 300 nits Touchscreen, Ultra 5 125U (Beats i5-1335U), Copilot, Thunderbolt, Backlit Wi-Fi 6E, Win11 W/128GB PSD(16GB-512GB SSD|U5-125U)",699,5.0,0.0,out of stock,HP,Hp Envy X360,16.0,Black,868,Intel Core Ultra 5,16,,,,,,,,,,,43.6875,0.8052995391705069,6.551080335043404
546,"HP Elitebook 650 G10 15 15.6"" FHD Business Laptop Computer, 13th Gen Intel 10-Core i7-1355U, 64GB DDR4 RAM, 2TB PCIe SSD, WiFi 6E, BT5.3, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro, AZ-XUT",1119,4.4,0.0005570099704784716,out of stock,HP,Elitebook,15.6,Silver,2048,Core i7,64,,,,,,,,,,,17.484375,0.54638671875,7.02108396428914
547,"Lenovo ThinkPad T14 Gen 5 Intel Core Ultra 7 155U, 14"" WUXGA (1920 x 1200) IPS 400nits Touch Screen, 32GB RAM, 1TB SSD, Backlit KYB Fingerprint Reader, Windows Pro",1299,4.3,0.0008912159527655545,out of stock,Lenovo,Lenovo ThinkPad T14 Gen 5,14.0,Black,1024,Core i7 Family,32,,,,,,,,,,,40.59375,1.2685546875,7.170119543449628
548,"Dell Inspiron 14 7440 2-in-1 Business Laptop (14"" FHD+ Touchscreen, Intel Core 7 150U(> i7-1355U), 32GB RAM, 1TB SSD) Backlit KB, FP Reader, FHD Webcam, IST Active Pen, Win 11 Pro w/AI Copilot, Blue",516,4.8,0.00019495348966746504,out of stock,Dell,Inspiron 7440 2 in 1,14.0,Ice Blue,1024,Core i7,32,,,,,,,,,,,16.125,0.50390625,6.248042874508429
549,"HP 15.6"" Laptop FHD Thin Light Laptops, 6 Cores AMD Ryzen 5 5500U(> i7-1060G7), 16GB RAM, 1TB NVMe SSD, WiFi, Camera, HDMI, Fast Charge, Win 11, w/BWE Accessories",479,4.3,0.0008912159527655545,out of stock,HP,HP,15.6,Natural Silver,1024,Ryzen 5,16,,,,,,,,,,,29.9375,0.4677734375,6.173786103901937
550,"Dell Latitude 5320 Business Laptop (13.3"" FHD, Intel Core i5-1135G7, 8GB RAM, 512GB SSD), Long Battery Life, Backlit KB, Thunderbolt 4, IST SD Card, Wi-Fi 6, Webcam, Latitude 5000, Win 11 Pro, Gray",23,3.2,8.355149557177074e-05,out of stock,Dell,Latitude 5320,13.3,Gray,512,Core i5,8,,,,,,,,,,,2.875,0.044921875,3.1780538303479458
551,"Dell Inspiron 14 2-in-1 2024 Personal Laptop ~ 14"" WUXGA 60Hz IPS Touch ~ Intel 5 120U ~ 16GB DDR5~512GB M.2 NVMe ~ Backlit Keyboard Fingerprint ~ Wi-Fi 6E ~ Windows 10 Pro ~ Ice Blue",988,4.3,0.0008912159527655545,out of stock,Dell,Inspiron 14 2-in-1,14.0,Ice Blue,512,Core i5 Family,16,,,,,,,,,,,61.75,1.9296875,6.8966943316227125
552,"Microsoft Surface Laptop 6 13.5"" Touchscreen Notebook - Intel Core Ultra 7 165H - 16 GB - 256 GB SSD - English Keyboard - Platinum",1154,4.3,0.0008912159527655545,out of stock,Microsoft,Surface Laptop 6,13.5,Platinum,256,Others,16,,,,,,,,,,,72.125,4.5078125,7.051855622955894
